"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 08:54:10,FALSE,NA,"1588454544379641856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mellifluous_asa",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 08:52:22,FALSE,NA,"1588454094766673920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hgbila",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 08:49:09,FALSE,NA,"1588453284897251328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shoppingbyjihan",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 08:45:20,FALSE,NA,"1588452321906003968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vayeeval",43,TRUE,FALSE,NA,NA
"Bagaimana pendapatmu #SobatHI? Share di kolom komentar ya. 

#HIUII
#SobatHI
#Itaewon
#IntRelationsUII… https://t.co/3GPjXq8S12",FALSE,0,"intrelationsuii",2022-11-04 08:41:17,TRUE,"1588451302333632513","1588451303990398976","476852352","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","intrelationsuii",0,FALSE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 08:39:26,FALSE,NA,"1588450839236313088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aurellea99",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 08:36:13,FALSE,NA,"1588450029840498690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","143O66",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 08:27:20,FALSE,NA,"1588447791818637312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abtUnM",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 08:10:32,FALSE,NA,"1588443566380290054",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Racunsyopi__",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 08:09:28,FALSE,NA,"1588443297386680320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leznhart",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 08:08:22,FALSE,NA,"1588443020315463681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thimbleheaven",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 07:59:24,FALSE,NA,"1588440765688328192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wannie__20",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 07:58:18,FALSE,NA,"1588440485814996992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lovlyblue_",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 07:55:52,FALSE,NA,"1588439874050592768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","winterbearv_",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 07:54:46,FALSE,NA,"1588439595712401410",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","athenaabira",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 07:54:35,FALSE,NA,"1588439551001120769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onechwan",43,TRUE,FALSE,NA,NA
"Masih Berkabung, Timnas Korea Selatan Batalkan Acara Street Cheering Piala Dunia 2022 https://t.co/PQGScEjFWx baca… https://t.co/b21e1Knyqn",FALSE,0,NA,2022-11-04 07:54:01,TRUE,NA,"1588439408960847878",NA,"<a href=""https://bolabanget.id"" rel=""nofollow"">BolaBanget Sports Indonesia</a>","bb_sports_id",0,FALSE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 07:43:40,FALSE,NA,"1588436806080827392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guniebabii",43,TRUE,FALSE,NA,NA
"RT @asep_rivaa: Sebuah tragedi malam hallowen di itaewon #Itaewon #이태원 #이태원사고 #압사사고

Thread 
https://t.co/dU6kAs6DyH",FALSE,0,NA,2022-11-04 07:36:25,FALSE,NA,"1588434980832960512",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","deermattress",2340,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 07:34:24,FALSE,NA,"1588434472550420481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qeachyclovd",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 07:27:13,FALSE,NA,"1588432665296109569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","floeyaya",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 07:20:10,FALSE,NA,"1588430891407114241",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RYUSUJE0NGG",43,TRUE,FALSE,NA,NA
"RT @sitinur7821: OPEN SERVICE 🇲🇾
DM LEBIH LANJUT AWAK💦
#Malaysia #MalaysiaMemilih
#Itaewon #AWANI745 #AWANInews #MalaysiaKitaPunya #malaysi…",FALSE,0,NA,2022-11-04 07:17:11,FALSE,NA,"1588430139087806464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GerfanN",2,TRUE,FALSE,NA,NA
"RT @sitinur7821: OPEN SERVICE 🇲🇾
DM LEBIH LANJUT AWAK💦
#Malaysia #MalaysiaMemilih
#Itaewon #AWANI745 #AWANInews #MalaysiaKitaPunya #malaysi…",FALSE,0,NA,2022-11-04 07:16:26,FALSE,NA,"1588429949320384512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sitinur7821",2,TRUE,FALSE,NA,NA
"OPEN SERVICE 🇲🇾
DM LEBIH LANJUT AWAK💦
#Malaysia #MalaysiaMemilih
#Itaewon #AWANI745 #AWANInews #MalaysiaKitaPunya… https://t.co/vjRcPeRjgN",FALSE,7,NA,2022-11-04 07:16:20,TRUE,NA,"1588429927178637312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sitinur7821",2,FALSE,FALSE,NA,NA
"Masih dalam masa berkabung nasional akibat tragedi Itaewon, Genie Music Awards 2022 pastikan tidak ada momen gelar… https://t.co/eh1V4T2h2k",FALSE,0,NA,2022-11-04 07:16:11,TRUE,NA,"1588429886490038272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poskotanetwork",0,FALSE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 07:11:48,FALSE,NA,"1588428782741823488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nikithingy",43,TRUE,FALSE,NA,NA
"RT @nur_raifah: OPEN SERVICE 🇲🇾
DM LEBIH LANJUT AWAK💦
#Malaysia #MalaysiaMemilih
#Itaewon #AWANI745 #AWANInews #MalaysiaKitaPunya #malaysia…",FALSE,0,NA,2022-11-04 07:07:29,FALSE,NA,"1588427698023456769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nur_raifah",1,TRUE,FALSE,NA,NA
"OPEN SERVICE 🇲🇾
DM LEBIH LANJUT AWAK💦
#Malaysia #MalaysiaMemilih
#Itaewon #AWANI745 #AWANInews #MalaysiaKitaPunya… https://t.co/BJUAeFL7Il",FALSE,7,NA,2022-11-04 07:07:16,TRUE,NA,"1588427644202516481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nur_raifah",1,FALSE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 07:02:30,FALSE,NA,"1588426443700154368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frantiana",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 07:01:38,FALSE,NA,"1588426226909483008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","voyaques",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 06:59:44,FALSE,NA,"1588425747068506114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","biasajakaleee",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 06:53:37,FALSE,NA,"1588424207045566464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chaterinedas27",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 06:52:24,FALSE,NA,"1588423904192008192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pianepell",43,TRUE,FALSE,NA,NA
"RT @temanCOmu: Rekomendasi Sepatu Vulcanized D GEMS Vol 2 
1. https://t.co/fqzaqlwCsV
2. https://t.co/Va3wIooiEX
3. https://t.co/eoZ05PI71F…",FALSE,0,NA,2022-11-04 06:50:59,FALSE,NA,"1588423544782098432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pacarmasrenja",43,TRUE,FALSE,NA,NA
"RT @trnv1121: Liat video dan foto ini ikut sesak dan nangis banget 😭😭😭 Semoga tim medis pada kuat buat bantu orang-orang di itaewon, dan ga…",FALSE,0,NA,2022-11-04 06:02:53,FALSE,NA,"1588411439944937473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aina_pinkyz",1220,TRUE,FALSE,NA,NA
"RT @zuenkkk: sejauh apapun aku melangkah, padamulah aku akan pulang, padamulah diri ini tidak benar benar pergi🙏🏽 

salam dari binjai-
#pra…",FALSE,0,NA,2022-11-04 04:21:58,FALSE,NA,"1588386044474363904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BlNJAI",1,TRUE,FALSE,NA,NA
"SPESIAL PIALA DUNIA QATAR 2022
EVENT MIXPARLAY 4 TEAM SPESIAL 1X2
Gampang Tebak , Peraturan tidak Ribet !!
BERHADIA… https://t.co/OvuEoUEAYX",FALSE,0,NA,2022-11-04 03:06:27,TRUE,NA,"1588367040418811905",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fitrimaryana5",0,FALSE,FALSE,NA,NA
"Cerita Tragedi Halloween Itaewon, Sahabat Berangkat Berlima Pilang Hanya Tinggal Dua https://t.co/a3t5GBaMXI… https://t.co/7fBTI3LHMy",FALSE,1,NA,2022-11-04 01:01:24,TRUE,NA,"1588335569394098176",NA,"<a href=""http://fajar.co.id/"" rel=""nofollow"">FAJAR.CO.ID</a>","fajaronline",1,FALSE,FALSE,NA,NA
"SPESIAL PIALA DUNIA QATAR 2022
EVENT MIXPARLAY 4 TEAM SPESIAL 1X2
Gampang Tebak , Peraturan tidak Ribet !!
BERHADIA… https://t.co/ysjMOhQbU9",FALSE,0,NA,2022-11-04 00:22:50,TRUE,NA,"1588325864735150080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fitrimaryana5",0,FALSE,FALSE,NA,NA
"RT @4869trbl: Bisa kita liat kalo awalnya mereka berjalan secara teratur, tapi tiba² dari arah belakang beberapa orang udah saling mendoron…",FALSE,0,NA,2022-11-03 23:45:09,FALSE,NA,"1588316383061737473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doldolii",107,TRUE,FALSE,NA,NA
"RT @v4vita: Analisis Budaya pada Insiden Itaewon @jogja #Itaewon #Halloween https://t.co/8GPyumIpCn",FALSE,0,NA,2022-11-03 23:30:26,FALSE,NA,"1588312679739199489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jogja",3,TRUE,FALSE,NA,NA
"RT @trnv1121: Liat video dan foto ini ikut sesak dan nangis banget 😭😭😭 Semoga tim medis pada kuat buat bantu orang-orang di itaewon, dan ga…",FALSE,0,NA,2022-11-03 22:52:37,FALSE,NA,"1588303159004626945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zrielhss",1220,TRUE,FALSE,NA,NA
"RT @tvOneNews: Yoon Hee Keun menyebut, pihaknya tidak mengambil tindakan preventif menyeluruh meski menerima 11 panggilan darurat mengenai…",FALSE,0,NA,2022-11-03 22:18:20,FALSE,NA,"1588294531895922689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bashiersby",3,TRUE,FALSE,NA,NA
"RT @tvOneNews: Yoon Hee Keun menyebut, pihaknya tidak mengambil tindakan preventif menyeluruh meski menerima 11 panggilan darurat mengenai…",FALSE,0,NA,2022-11-03 21:11:14,FALSE,NA,"1588277646852378625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arojas15260108",3,TRUE,FALSE,NA,NA
"RT @asep_rivaa: Ini dia video paling dekat dari momen terhimpitnya saat targedi di pesta hallowen #itaewon 
https://t.co/ukbkIDmrS7",FALSE,0,NA,2022-11-03 20:09:41,FALSE,NA,"1588262157669765120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roffjrtlk",240,TRUE,FALSE,NA,NA
"RT @jhasena1: Ngeri banget 😭😭 #itaewon #korea https://t.co/1RLF5h1URe",FALSE,0,NA,2022-11-03 18:09:05,FALSE,NA,"1588231807933173761",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AprilianiCell",22,TRUE,FALSE,NA,NA
"RT @4869trbl: Bisa kita liat kalo awalnya mereka berjalan secara teratur, tapi tiba² dari arah belakang beberapa orang udah saling mendoron…",FALSE,0,NA,2022-11-03 16:51:33,FALSE,NA,"1588212294324211714",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_babiyun",107,TRUE,FALSE,NA,NA
"RT @KartunOh: Segenap karyawan dan direksi Kubuka mengucapkan turut berduka cita atas tragedi yang menimpa korban-korban di Itaewon, korea…",FALSE,0,NA,2022-11-03 16:36:33,FALSE,NA,"1588208519358005249",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aceville99",1,TRUE,FALSE,NA,NA
"RT @asep_rivaa: Sebuah tragedi malam hallowen di itaewon #Itaewon #이태원 #이태원사고 #압사사고

Thread 
https://t.co/dU6kAs6DyH",FALSE,0,NA,2022-11-03 16:10:37,FALSE,NA,"1588201993390411776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luckchuntaa",2340,TRUE,FALSE,NA,NA
"Polisi Korsel Terima 79 Panggilan Darurat Sebelum Tragedi Halloween Itaewon #Itaewon #Koreaselatan… https://t.co/jA4G06Ygzx",FALSE,0,NA,2022-11-03 15:35:09,TRUE,NA,"1588193070465835008",NA,"<a href=""https://ceklissatu.com"" rel=""nofollow"">Ceklissatu Apps</a>","ceklissatucom",0,FALSE,FALSE,NA,NA
"RT @musdaliffaah: Udah kek tragedi kenjuruhan..
Guys, dimana pun kalian berada stay safe semua.. 🤧😭

#Itaewon #Hallowen https://t.co/yimGAm…",FALSE,0,NA,2022-11-03 15:04:33,FALSE,NA,"1588185369199382528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","annisayunia_",66,TRUE,FALSE,NA,NA
"RT @asep_rivaa: Sebuah tragedi malam hallowen di itaewon #Itaewon #이태원 #이태원사고 #압사사고

Thread 
https://t.co/dU6kAs6DyH",FALSE,0,NA,2022-11-03 14:56:36,FALSE,NA,"1588183368809652224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daysojunghwan",2340,TRUE,FALSE,NA,NA
"RT @4869trbl: Bisa kita liat kalo awalnya mereka berjalan secara teratur, tapi tiba² dari arah belakang beberapa orang udah saling mendoron…",FALSE,0,NA,2022-11-03 14:44:59,FALSE,NA,"1588180445430095872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meladaa1",107,TRUE,FALSE,NA,NA
"RT @4869trbl: Bisa kita liat kalo awalnya mereka berjalan secara teratur, tapi tiba² dari arah belakang beberapa orang udah saling mendoron…",FALSE,0,NA,2022-11-03 14:44:51,FALSE,NA,"1588180409451356160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bxbwwwuwu_",107,TRUE,FALSE,NA,NA
"RT @asep_rivaa: Detik-detik saat terjadi tragedi di itaweon Sebuah tragedi malam hallowen di itaewon #Itaewon #이태원 #이태원사고 #압사사고
https://t.c…",FALSE,0,NA,2022-11-03 14:09:38,FALSE,NA,"1588171549877874688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nan85863795",211,TRUE,FALSE,NA,NA
"RT @cinnamoroll_cr: Suasana malam ini di itaewon #prayforseoul #itaewon #이태원 https://t.co/DgzzmxgV6z",FALSE,0,NA,2022-11-03 14:06:09,FALSE,NA,"1588170671766786050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nan85863795",28,TRUE,FALSE,NA,NA
"RT @4869trbl: Bisa kita liat kalo awalnya mereka berjalan secara teratur, tapi tiba² dari arah belakang beberapa orang udah saling mendoron…",FALSE,0,NA,2022-11-03 14:01:13,FALSE,NA,"1588169429472673792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jf7a9gYwGl3aNL8",107,TRUE,FALSE,NA,NA
"Giani Dress Motif (Korean Dress)

link: https://t.co/trfrQIDoDJ
Rp189.000

#racunshopee #dress #Itaewon #kebayamerah https://t.co/XBNhMHG4DU",FALSE,2,NA,2022-11-03 14:00:33,FALSE,NA,"1588169262258335744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EchaVvitha",0,FALSE,FALSE,NA,NA
"RT @Campaign_ID: Bagaimana kedua peristiwa tersebut bisa terjadi?

Yuk, simak informasi lengkapnya di https://t.co/6Madymhhsx

#Prayforitae…",FALSE,0,NA,2022-11-03 13:42:23,FALSE,NA,"1588164688646664192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KendrickFilbert",1,TRUE,FALSE,NA,NA
"RT @asep_rivaa: Sebuah tragedi malam hallowen di itaewon #Itaewon #이태원 #이태원사고 #압사사고

Thread 
https://t.co/dU6kAs6DyH",FALSE,0,NA,2022-11-03 13:33:32,FALSE,NA,"1588162461777399808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nan85863795",2340,TRUE,FALSE,NA,NA
"Buntut Tragedi Itaewon, Acara Halloween Kemungkinan Dilarang Selamanya di Korea Selatan
#CelebritiesDotID… https://t.co/MZuNrq2tuv",FALSE,0,NA,2022-11-03 13:15:00,TRUE,NA,"1588157798575218689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","celebdotid",0,FALSE,FALSE,NA,NA
"Korea Selatan Malu atas Kegagalan Jamin Keselamatan Massa Halloween Itaewon 

https://t.co/Za28OUSVFy

#itaweon #Itaewon #ITAEWONHALLOWEEN",FALSE,1,NA,2022-11-03 12:42:17,FALSE,NA,"1588149567429971969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_independen",0,FALSE,FALSE,NA,NA
"just going back from korea for bussiness trip, i wonder why everyone asked me if i am okay, and then dapat tahu… https://t.co/6XfCYnRSSH",FALSE,1,NA,2022-11-03 12:40:02,TRUE,NA,"1588149000737239042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nrlhanan_",0,FALSE,FALSE,NA,NA
"RT @muslimahnewscom: Tragedi Halloween di Itaewon semestinya menjadi kontemplasi bagi diri penguasa agar lebih serius memperhatikan dan ped…",FALSE,0,NA,2022-11-03 12:36:10,FALSE,NA,"1588148024768806912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErnaummuAqilah",40,TRUE,FALSE,NA,NA
"Buntut Tragedi Halloween Itaewon, Kantor Poilisi di Seluruh Seoul Digeledah #kantorpolisiseoul #itaewon #Halloween https://t.co/NfRPRlqDXv",FALSE,0,NA,2022-11-03 11:55:09,FALSE,NA,"1588137703430033408",NA,"<a href=""https://ceklissatu.com"" rel=""nofollow"">Ceklissatu Apps</a>","ceklissatucom",0,FALSE,FALSE,NA,NA
"Telah dikonfirmasi bahwa polisi telah menyelidiki pria yang disebut 'ikat kepala kelinci' yang diduga menghasut mas… https://t.co/pMwfSGl1XJ",FALSE,0,NA,2022-11-03 11:47:15,TRUE,NA,"1588135716843712514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","salamkorea",0,FALSE,FALSE,NA,NA
